"","age","workclass","fnlwgt","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
"30093",26,5,90915,12,5,9,4,3,1,0,0,15,40,1
"30094",28,5,315287,10,5,11,2,3,2,0,0,40,40,1
"30095",47,5,106255,10,3,4,1,5,2,0,0,40,40,1
"30096",49,3,215895,14,3,2,1,5,2,0,0,40,23,2
"30097",44,5,210525,13,3,11,1,5,2,0,0,40,40,2
"30098",30,5,195488,9,5,10,4,5,1,0,0,40,14,1
"30099",18,5,152246,10,5,9,4,2,2,0,0,16,40,1
"30100",81,NA,89391,15,3,NA,1,5,2,0,0,24,40,2
"30101",43,8,254817,10,5,9,2,5,1,0,0,40,40,1
"30102",35,5,41777,8,5,6,2,5,2,0,0,20,40,1
"30103",58,7,234841,9,3,6,1,5,2,0,0,72,40,1
"30104",32,5,79586,13,3,11,1,2,2,0,0,40,20,1
"30105",40,5,115331,9,3,15,1,5,2,0,0,35,40,1
"30106",32,5,63564,9,5,9,4,3,1,0,0,40,40,1
"30107",44,5,370502,9,3,9,1,5,2,0,0,25,27,1
"30108",25,5,69413,10,5,13,4,5,1,0,0,40,40,1
"30109",42,5,32981,9,1,8,2,5,2,0,0,40,40,1
"30110",27,5,176683,9,5,15,4,5,2,0,0,40,40,1
"30111",62,NA,144116,6,3,NA,1,5,2,0,0,40,40,1
"30112",31,7,209213,9,5,13,2,3,2,0,0,40,NA,1
"30113",33,8,150657,13,5,11,3,3,1,0,0,40,40,1
"30114",50,7,124793,10,3,4,1,5,2,0,0,55,40,1
"30115",46,5,270565,11,3,11,1,5,2,0,0,60,40,1
"30116",22,5,38251,12,5,9,5,5,1,0,0,35,40,1
"30117",52,5,195638,9,5,9,5,5,1,0,0,45,40,1
"30118",41,7,44006,11,1,6,2,5,2,0,0,40,40,1
"30119",19,5,333953,8,5,9,3,5,1,0,0,30,40,1
"30120",45,3,172111,13,1,5,5,3,1,0,0,60,40,1
"30121",51,7,32372,8,3,9,1,5,2,0,0,99,40,1
"30122",69,NA,117525,12,1,NA,5,5,1,0,0,1,40,1
"30123",45,7,123681,13,3,11,1,5,2,0,0,30,40,1
"30124",48,5,317360,10,1,2,2,5,1,0,0,50,40,1
"30125",42,5,135056,9,5,13,4,5,1,0,0,40,40,1
"30126",19,8,135162,10,5,2,4,5,1,0,0,10,40,1
"30127",39,7,194004,9,3,13,1,5,2,0,0,70,40,1
"30128",46,5,177633,9,3,8,1,5,2,0,0,50,40,2
"30129",36,5,30509,10,1,11,5,5,1,0,0,45,40,1
"30130",21,5,118712,9,5,4,5,5,2,0,0,35,40,1
"30131",41,5,199018,15,3,5,1,5,2,0,0,40,40,2
"30132",17,5,151799,7,5,9,4,5,1,0,0,20,40,1
"30133",29,5,181280,9,3,8,1,5,2,0,0,40,40,1
"30134",52,5,232024,10,1,2,2,5,1,0,0,60,40,1
"30135",33,5,226267,12,3,13,1,5,2,0,0,40,27,1
"30136",38,5,240467,14,5,5,5,3,1,0,0,35,40,1
"30137",42,5,154374,13,3,13,1,5,2,0,0,40,40,2
"30138",24,8,231473,12,3,2,1,5,2,0,0,30,40,1
"30139",59,5,158813,10,3,5,1,5,2,0,0,60,40,2
"30140",42,7,238188,9,3,15,1,5,2,0,0,96,40,1
"30141",54,7,156800,13,3,4,1,5,2,0,0,50,40,1
"30142",26,5,130620,12,4,4,3,2,1,0,0,40,NA,1
"30143",50,5,175339,9,3,7,1,5,2,0,0,40,40,2
"30144",42,5,37937,11,3,9,1,5,2,0,0,45,40,1
"30145",31,5,221167,13,7,9,2,5,1,0,0,30,40,1
"30146",56,5,179641,9,5,11,2,5,1,0,0,45,40,1
"30147",28,3,213195,12,3,2,6,5,1,0,0,40,40,2
"30148",34,5,157747,9,3,2,1,5,2,0,0,45,40,2
"30149",28,5,227840,9,5,15,2,5,1,0,0,40,40,1
"30150",41,5,169104,13,3,4,1,2,2,0,0,40,NA,2
"30151",34,5,37646,12,3,4,1,5,2,0,0,65,40,1
"30152",26,5,157028,14,5,11,2,5,2,0,0,55,40,2
"30153",25,5,182656,11,1,2,5,5,1,0,0,40,40,1
"30154",48,7,200471,10,3,4,1,5,2,0,0,40,40,1
"30155",47,5,358465,10,1,2,2,5,1,0,0,40,40,1
"30156",17,5,78602,7,5,9,3,5,1,0,0,20,40,1
"30157",44,5,213416,3,3,8,1,5,2,0,0,40,27,1
"30158",46,3,345911,10,1,15,2,5,1,0,0,40,40,1
"30159",32,NA,119522,13,1,NA,2,5,2,0,0,50,40,1
"30160",42,2,126320,10,3,15,1,3,2,0,0,40,40,1
"30161",33,7,235271,13,1,13,2,5,2,0,0,50,40,2
"30162",61,5,141745,9,1,9,2,3,1,0,0,40,40,1
"30163",47,5,359461,13,3,4,1,5,2,0,0,40,40,1
"30164",62,5,148113,6,3,4,1,3,2,0,0,40,40,1
"30165",62,7,75478,13,3,5,1,5,2,0,0,40,40,1
"30166",19,NA,28455,10,5,NA,4,5,1,0,0,40,40,1
"30167",33,5,231413,13,3,11,1,5,2,0,0,40,40,1
"30168",39,3,119421,13,3,11,6,5,1,0,0,42,40,1
"30169",17,5,206998,7,5,7,4,5,2,0,0,10,40,1
"30170",58,5,183810,10,3,5,1,5,2,0,0,40,40,1
"30171",35,6,187053,13,6,11,2,5,1,0,0,50,40,1
"30172",55,NA,193895,4,1,NA,5,5,1,0,0,40,40,1
"30173",32,5,48520,10,3,4,1,5,2,0,0,40,40,1
"30174",19,6,170125,9,5,13,4,5,2,0,0,40,40,1
"30175",41,5,107584,9,3,8,1,5,2,0,0,40,40,1
"30176",24,5,196742,9,1,9,5,5,1,0,0,40,40,1
"30177",52,NA,244214,9,3,NA,1,5,2,0,0,35,40,1
"30178",48,3,127921,13,3,11,1,5,2,0,0,40,40,1
"30179",32,5,42617,10,1,11,2,5,1,0,0,30,40,1
"30180",47,3,191389,9,1,2,5,5,1,0,0,35,40,1
"30181",38,5,187983,15,3,13,6,5,1,0,0,40,40,1
"30182",18,5,215110,9,5,7,4,3,2,0,0,40,40,1
"30183",25,5,230292,9,3,4,1,5,2,0,0,40,40,1
"30184",36,5,90159,13,3,11,6,5,1,0,0,32,40,2
"30185",40,5,175398,11,1,11,2,5,1,0,0,20,40,1
"30186",56,7,53366,7,3,4,1,5,2,0,0,20,40,1
"30187",50,5,46155,11,1,11,5,5,1,0,0,40,40,2
"30188",32,3,112650,9,3,12,1,5,2,0,0,40,40,1
"30189",41,5,173682,11,3,4,1,5,2,0,0,43,40,2
"30190",28,5,160981,10,5,2,2,5,1,0,0,52,40,1
"30191",53,5,72257,10,3,5,1,5,2,0,0,55,40,1
"30192",26,NA,182332,11,3,NA,6,5,1,0,0,40,40,1
"30193",21,5,417668,10,5,9,4,5,2,0,0,20,40,1
"30194",29,5,107458,9,3,15,1,5,2,0,0,40,40,1
"30195",43,6,33729,13,3,13,1,5,2,0,0,45,40,2
"30196",45,5,101977,10,3,13,1,5,2,0,0,45,40,1
"30197",35,NA,374716,5,3,NA,6,5,1,0,0,35,40,1
"30198",36,5,214378,9,1,11,4,5,1,0,0,40,40,2
"30199",25,5,111243,9,5,13,3,5,1,0,0,50,40,1
"30200",38,5,252947,10,3,7,1,3,2,0,0,40,40,1
"30201",30,3,118500,10,1,2,5,5,1,0,0,40,40,1
"30202",41,3,174575,9,3,4,1,5,2,0,0,40,40,1
"30203",27,5,190391,10,3,5,1,5,2,0,0,40,40,1
"30204",64,5,166715,10,3,5,1,5,2,0,0,20,40,1
"30205",41,7,142725,9,3,15,1,5,2,0,0,45,40,1
"30206",51,5,241745,3,6,8,5,5,1,0,0,40,27,1
"30207",61,3,248595,2,3,9,1,5,2,0,0,40,27,1
"30208",52,5,90189,4,1,10,4,3,1,0,0,16,40,1
"30209",40,5,205195,12,3,13,1,5,2,0,0,60,40,2
"30210",20,5,148940,9,5,7,4,5,2,0,0,40,40,1
"30211",52,3,298035,14,3,11,1,5,2,0,0,40,40,1
"30212",50,5,154728,10,3,14,1,5,2,0,0,40,40,2
"30213",49,5,166809,13,1,5,5,5,1,0,0,40,40,2
"30214",36,8,97136,13,5,11,5,3,1,0,0,40,40,1
"30215",33,5,347623,14,5,5,5,5,2,0,0,40,40,1
"30216",40,5,117917,9,3,11,1,1,2,0,0,50,40,1
"30217",45,5,266860,13,3,5,1,5,2,0,0,50,40,2
"30218",22,5,71864,10,5,4,4,5,1,0,0,35,40,1
"30219",47,5,158451,14,3,11,6,5,1,0,0,2,40,2
"30220",24,5,229826,9,5,13,2,5,2,0,0,30,40,1
"30221",19,5,121788,10,5,13,2,5,1,0,0,30,40,1
"30222",40,5,151365,9,1,4,2,5,1,0,0,40,40,1
"30223",40,5,360884,10,5,14,2,5,1,0,0,50,40,2
"30224",43,7,116666,15,3,11,1,4,2,0,0,35,40,2
"30225",63,3,214143,13,3,15,1,5,2,0,0,40,6,1
"30226",18,5,45316,7,5,9,4,5,1,0,0,20,40,1
"30227",19,5,311974,2,5,8,3,5,2,0,0,40,27,1
"30228",49,7,48495,9,3,5,1,5,2,0,0,45,40,1
"30229",27,5,115945,14,3,5,1,5,2,0,0,45,40,2
"30230",49,3,170846,14,1,5,2,5,1,0,0,40,40,1
"30231",60,5,142922,9,3,4,1,5,2,0,0,50,40,1
"30232",71,NA,181301,9,3,NA,1,5,2,0,0,40,40,1
"30233",34,5,286675,9,3,15,1,5,2,0,0,40,40,1
"30234",29,5,233168,13,3,11,6,5,1,0,0,46,40,2
"30235",30,5,177304,10,3,13,1,5,2,0,0,44,40,1
"30236",46,5,336984,9,5,7,4,5,2,0,0,17,40,1
"30237",32,7,379412,11,3,4,1,5,2,0,0,40,40,1
"30238",25,5,180778,9,5,4,2,5,2,0,0,75,40,1
"30239",25,5,141876,14,5,11,5,5,2,0,0,45,NA,1
"30240",22,5,228306,10,2,9,6,5,1,0,0,40,40,2
"30241",32,5,329993,10,3,15,1,5,2,0,0,50,40,1
"30242",40,5,247469,16,3,11,6,5,1,0,0,30,40,2
"30243",20,5,155775,9,5,4,4,5,2,0,0,30,40,1
"30244",34,5,81223,9,1,5,2,5,1,0,0,48,40,1
"30245",40,5,236021,10,5,5,2,5,2,0,0,50,40,1
"30246",34,8,103371,11,5,2,5,5,1,0,0,40,40,1
"30247",19,5,199480,6,5,7,4,5,2,0,0,25,40,1
"30248",53,5,152657,6,3,4,1,3,2,0,0,40,40,1
"30249",42,2,460214,10,3,2,1,5,2,0,0,40,40,2
"30250",38,5,91039,14,3,5,1,5,2,0,0,65,40,2
"30251",41,5,197372,9,3,4,1,5,2,0,0,60,40,2
"30252",64,NA,267198,15,3,NA,1,5,2,0,0,16,40,1
"30253",30,8,111883,10,5,11,2,5,2,0,0,40,40,1
"30254",20,5,66917,7,3,6,4,5,2,0,0,40,27,1
"30255",19,5,292583,9,5,9,4,5,1,0,0,30,40,1
"30256",20,5,391679,9,5,13,3,5,2,0,0,60,40,1
"30257",35,5,475324,13,3,5,1,5,2,0,0,45,40,1
"30258",33,7,218164,9,3,4,1,5,2,0,0,40,40,1
"30259",38,2,65706,10,1,5,5,5,1,0,0,38,40,1
"30260",50,7,156606,10,3,5,6,5,1,0,0,30,40,1
"30261",23,5,200967,9,1,9,4,5,1,0,0,10,40,1
"30262",30,3,164493,10,5,2,4,5,1,0,0,10,40,1
"30263",33,5,547886,13,6,5,5,3,1,0,0,40,40,1
"30264",48,5,232145,9,1,8,2,5,2,0,0,40,40,1
"30265",43,5,96421,13,1,11,5,5,1,0,0,24,29,1
"30266",33,5,554206,10,5,14,2,3,2,0,0,40,31,1
"30267",50,3,234143,14,3,5,1,3,2,0,0,45,40,2
"30268",23,5,380544,10,3,2,1,5,2,0,0,40,40,2
"30269",36,3,103886,10,1,7,2,5,2,0,0,50,40,1
"30270",50,8,54709,9,1,2,5,5,1,0,0,46,40,1
"30271",26,5,276548,9,3,13,6,5,1,0,0,20,40,1
"30272",37,5,114605,9,3,6,1,5,2,0,0,40,40,1
"30273",43,5,323713,9,3,8,1,5,2,0,0,40,40,1
"30274",38,7,261382,10,3,15,1,5,2,0,0,40,40,1
"30275",42,5,223548,4,3,7,1,5,2,0,0,30,27,1
"30276",44,5,107218,13,3,5,1,2,2,0,0,40,40,1
"30277",28,7,31717,9,3,4,1,5,2,0,0,40,40,1
"30278",51,5,328947,10,7,2,2,5,1,0,0,40,40,1
"30279",51,5,148431,9,3,4,1,5,2,0,0,40,40,1
"30280",49,5,121602,13,3,5,1,5,2,0,0,40,40,1
"30281",31,5,83425,10,5,2,5,5,1,0,0,40,40,1
"30282",23,5,57898,10,5,6,2,5,2,0,0,30,40,1
"30283",40,8,175304,10,1,13,2,5,1,0,0,40,40,1
"30284",66,6,102663,4,3,5,1,5,2,0,0,50,40,1
"30285",17,5,99175,7,5,9,2,5,1,0,0,20,40,1
"30286",37,5,208358,10,3,4,1,5,2,0,0,40,40,2
"30287",69,5,361561,15,3,11,1,5,2,0,0,3,40,1
"30288",23,5,215115,13,5,2,2,5,1,0,0,40,40,1
"30289",38,2,207066,9,3,5,1,5,2,0,0,42,40,2
"30290",37,2,160910,9,3,4,1,5,2,0,0,40,40,1
"30291",38,5,64879,10,1,13,2,5,1,0,0,40,40,1
"30292",38,5,430035,5,3,6,1,5,2,0,0,54,27,1
"30293",37,8,74163,13,5,11,2,5,1,0,0,40,40,1
"30294",37,6,98389,9,3,5,1,5,2,0,0,50,40,2
"30295",23,5,386019,5,5,6,5,5,2,0,0,70,40,1
"30296",17,5,112795,6,5,9,4,5,1,0,0,15,40,1
"30297",48,5,332465,13,3,11,1,5,2,0,0,35,40,1
"30298",17,5,38611,7,5,2,4,5,1,0,0,23,40,1
"30299",35,5,24106,10,3,5,1,5,2,0,0,40,40,2
"30300",68,NA,108683,10,3,NA,6,5,1,0,0,12,40,2
"30301",35,7,241998,13,3,4,1,5,2,0,0,45,40,1
"30302",53,5,312446,13,3,5,1,5,2,0,0,60,40,2
"30303",43,5,69333,9,3,8,1,5,2,0,0,48,40,1
"30304",36,5,172538,14,5,11,4,5,2,0,0,40,40,1
"30305",24,5,275884,9,6,9,5,3,1,0,0,40,40,1
"30306",45,5,43479,10,3,15,1,5,2,0,0,48,40,1
"30307",56,5,235197,9,5,2,2,5,1,0,0,38,40,1
"30308",36,5,170376,9,3,4,1,5,2,0,0,45,40,2
"30309",22,5,325179,10,5,11,4,5,2,0,0,50,40,1
"30310",33,5,141841,9,5,9,4,3,2,0,0,36,40,1
"30311",48,5,207817,9,5,9,2,5,1,0,0,32,5,1
"30312",20,5,137974,10,5,9,4,5,1,0,0,30,40,1
"30313",47,5,293623,7,3,4,1,5,2,0,0,40,7,1
"30314",20,5,37783,10,5,9,2,5,1,0,0,25,40,1
"30315",44,2,308027,13,1,5,2,3,1,0,0,40,40,1
"30316",45,7,149218,13,3,6,1,5,2,0,0,77,40,1
"30317",45,3,61885,14,3,11,1,5,2,0,0,37,40,2
"30318",27,8,291196,13,5,11,2,3,2,0,0,40,40,1
"30319",41,5,45366,9,3,4,1,5,2,0,0,72,40,2
"30320",20,5,203027,9,5,6,2,5,2,0,0,55,40,1
"30321",50,5,155574,9,3,11,1,5,2,0,0,40,40,2
"30322",31,8,193565,14,5,14,2,5,2,0,0,40,40,1
"30323",49,7,123598,9,5,4,2,5,2,0,0,30,40,1
"30324",44,5,456236,14,3,2,1,5,2,0,0,40,40,1
"30325",49,5,163229,9,1,4,2,5,2,0,0,50,40,1
"30326",28,3,419740,13,5,11,2,5,2,0,0,52,40,1
"30327",33,5,31449,12,1,8,5,1,1,0,0,40,40,1
"30328",35,5,204163,10,1,8,5,3,1,0,0,55,40,1
"30329",17,5,177629,7,5,13,4,5,1,0,0,20,40,1
"30330",25,5,186370,9,3,7,1,5,2,0,0,40,40,1
"30331",41,5,188307,9,1,4,5,5,1,0,0,40,40,1
"30332",30,5,55481,14,5,14,5,5,2,0,0,45,28,1
"30333",48,5,119471,11,3,9,1,2,2,0,0,56,31,2
"30334",61,3,167347,10,3,2,1,5,2,0,0,35,40,1
"30335",41,5,184378,9,6,4,2,5,2,0,0,40,40,1
"30336",36,5,348960,9,5,14,2,5,2,0,0,50,40,1
"30337",24,3,69640,10,5,12,2,5,2,0,0,40,40,1
"30338",27,5,297457,9,5,2,4,3,2,0,0,40,40,1
"30339",18,5,279593,7,5,11,4,5,1,0,0,2,40,1
"30340",20,5,211968,10,5,11,4,5,1,0,0,15,40,1
"30341",18,5,194561,10,5,9,4,5,2,0,0,12,40,1
"30342",23,5,140414,9,3,4,1,5,2,0,0,40,40,1
"30343",38,8,462832,10,3,5,6,3,1,0,0,40,39,1
"30344",36,5,48972,10,1,2,5,5,1,0,0,40,40,1
"30345",28,7,35032,13,5,5,2,5,2,0,0,50,40,1
"30346",47,5,228583,10,3,4,1,5,2,0,0,40,NA,1
"30347",35,5,108140,13,3,5,1,5,2,0,0,40,40,2
"30348",38,8,112497,13,3,12,1,5,2,0,0,60,40,1
"30349",47,2,142581,10,3,2,1,3,2,0,0,40,40,2
"30350",26,5,147982,7,1,4,2,5,1,0,0,40,40,1
"30351",31,8,440129,10,1,12,2,5,2,0,0,40,40,2
"30352",46,5,200734,10,1,2,5,3,1,0,0,35,39,1
"30353",49,5,31807,10,5,5,5,5,1,0,0,40,40,1
"30354",19,5,166153,9,5,13,4,5,1,0,0,30,40,1
"30355",45,6,212954,10,3,6,1,5,2,0,0,50,40,1
"30356",70,7,303588,10,3,14,1,5,2,0,0,20,40,1
"30357",19,5,96176,10,5,2,4,5,1,0,0,20,40,1
"30358",46,5,184632,11,3,4,1,5,2,0,0,50,40,1
"30359",20,5,137618,10,5,15,4,5,2,0,0,35,40,1
"30360",17,5,160029,7,5,9,3,5,1,0,0,22,40,1
"30361",43,5,178780,10,3,5,1,5,2,0,0,49,40,2
"30362",19,5,39756,10,5,9,4,5,1,0,0,15,40,1
"30363",37,5,35309,9,3,4,1,5,2,0,0,40,40,1
"30364",51,5,117253,9,7,11,5,5,1,0,0,40,40,1
"30365",40,3,303212,13,3,11,1,5,2,0,0,40,40,2
"30366",24,5,214542,10,5,4,4,5,2,0,0,60,3,1
"30367",31,5,342019,12,3,11,1,5,2,0,0,40,40,1
"30368",27,5,401508,9,5,9,5,3,1,0,0,40,40,1
"30369",30,7,85708,9,3,4,1,5,2,0,0,40,40,1
"30370",28,5,115677,12,5,2,4,5,2,0,0,32,40,1
"30371",25,5,144259,9,5,4,4,3,2,0,0,50,40,1
"30372",22,5,197583,13,5,13,2,5,1,0,0,20,40,1
"30373",21,8,142766,10,5,5,4,5,2,0,0,40,40,1
"30374",67,NA,132626,10,3,NA,1,5,2,0,0,6,40,1
"30375",35,6,185621,13,5,5,2,5,1,0,0,60,40,2
"30376",54,3,29887,9,3,5,1,5,2,0,0,56,40,1
"30377",36,5,117381,9,3,8,1,5,2,0,0,40,40,1
"30378",29,5,211482,13,3,13,1,5,2,0,0,40,40,1
"30379",55,5,209535,9,1,15,2,5,2,0,0,40,40,1
"30380",56,2,187873,14,1,2,5,5,1,0,0,40,40,1
"30381",19,5,174732,10,5,9,4,3,2,0,0,25,40,1
"30382",58,5,110213,9,7,2,2,5,1,0,0,40,40,2
"30383",35,5,162601,9,1,2,5,5,1,0,0,40,40,1
"30384",44,5,108438,6,6,8,5,3,1,0,0,40,40,1
"30385",40,6,132222,9,3,5,1,5,2,0,0,40,40,1
"30386",18,5,174394,9,5,9,4,5,1,0,0,20,40,1
"30387",71,7,322789,9,3,6,1,1,2,0,0,35,40,1
"30388",51,2,72436,9,3,5,1,5,2,0,0,57,40,2
"30389",27,NA,60726,9,5,NA,4,3,2,0,0,40,40,1
"30390",20,5,190273,8,5,9,4,5,2,0,0,35,40,1
"30391",33,NA,393376,7,5,NA,2,5,1,0,0,40,40,1
"30392",34,5,140571,11,1,14,5,3,1,0,0,40,40,1
"30393",28,5,584790,11,3,9,1,5,2,0,0,40,40,2
"30394",23,5,197666,10,5,2,2,5,1,0,0,24,13,1
"30395",42,5,192569,15,1,11,2,5,1,0,0,39,40,2
"30396",19,NA,113915,9,5,NA,4,3,2,0,0,10,40,1
"30397",38,3,287658,14,1,11,2,3,2,0,0,40,24,1
"30398",22,5,192455,9,5,2,5,5,1,0,0,40,40,1
"30399",36,5,317040,11,1,2,5,3,1,0,0,54,40,1
"30400",30,2,48458,10,5,2,4,3,1,0,0,40,40,1
"30401",54,5,425804,10,5,5,2,5,1,0,0,45,40,2
"30402",58,5,72812,6,5,9,2,5,2,0,0,40,40,1
"30403",39,5,89040,11,3,9,1,5,2,0,0,40,40,1
"30404",62,3,164518,9,7,2,2,5,1,0,0,38,40,1
"30405",51,5,182740,9,1,11,5,5,2,0,0,40,40,1
"30406",52,5,361875,10,1,5,2,5,1,0,0,50,40,1
"30407",25,5,197130,9,5,13,4,5,1,0,0,30,40,1
"30408",26,5,340335,13,5,2,2,5,1,0,0,40,40,1
"30409",26,5,293984,6,3,4,4,3,2,0,0,40,40,1
"30410",59,8,261584,13,5,5,2,3,1,0,0,40,29,1
"30411",21,5,170302,9,5,6,3,5,2,0,0,50,40,1
"30412",45,5,481987,14,3,14,1,5,2,0,0,18,40,2
"30413",26,5,88449,9,3,4,1,5,2,0,0,36,40,1
"30414",68,7,261897,6,7,6,5,5,2,0,0,20,40,1
"30415",60,5,250552,9,3,9,1,5,2,0,0,40,40,2
"30416",65,5,88513,9,3,13,1,5,2,0,0,18,40,1
"30417",41,5,168293,14,1,5,5,5,1,0,0,45,40,1
"30418",34,5,283921,9,3,15,1,5,2,0,0,50,40,1
"30419",28,5,407043,9,3,2,1,3,2,0,0,40,40,1
"30420",40,5,63745,11,5,2,2,5,1,0,0,40,40,1
"30421",57,5,49893,14,3,11,1,5,2,0,0,60,40,2
"30422",37,5,241962,7,3,4,1,5,2,0,0,50,40,1
"30423",34,5,338416,6,1,8,2,3,2,0,0,60,40,1
"30424",21,NA,212888,7,3,NA,6,5,1,0,0,56,40,1
"30425",57,2,310320,13,3,14,1,5,2,0,0,48,40,2
"30426",51,5,64643,9,5,6,2,5,2,0,0,60,NA,1
"30427",56,5,125000,13,3,2,1,5,2,0,0,40,40,2
"30428",32,5,286675,10,5,5,2,5,2,0,0,60,40,1
"30429",18,5,165532,10,5,13,4,5,2,0,0,15,40,1
"30430",48,5,349986,11,4,11,2,5,2,0,0,40,40,1
"30431",46,5,213140,13,3,11,1,5,2,0,0,40,NA,2
"30432",41,2,219155,15,3,11,1,5,2,0,0,50,20,2
"30433",33,5,183612,9,3,15,1,5,2,0,0,20,40,1
"30434",33,5,391114,9,5,7,4,5,2,0,0,40,40,1
"30435",47,5,219632,3,4,8,3,5,2,0,0,40,27,1
"30436",40,5,799281,9,1,2,5,5,1,0,0,38,40,1
"30437",42,5,657397,9,3,8,1,5,2,0,0,40,27,1
"30438",51,5,168660,7,3,7,1,5,2,0,0,40,40,1
"30439",44,5,191149,10,1,2,5,5,1,0,0,57,40,1
"30440",37,5,356824,9,6,14,5,5,1,0,0,40,40,1
"30441",25,5,191782,7,5,8,4,3,1,0,0,40,40,1
"30442",52,5,204226,9,1,13,2,5,2,0,0,45,40,1
"30443",28,5,496526,9,5,2,2,5,1,0,0,40,40,1
"30444",34,5,84154,13,3,13,1,5,2,0,0,50,40,1
"30445",37,2,45937,12,3,5,6,5,1,0,0,40,40,2
"30446",31,5,130021,9,3,8,1,5,2,0,0,45,40,1
"30447",35,5,63021,10,1,13,2,5,1,0,0,35,40,1
"30448",25,5,367306,10,5,2,4,5,1,0,0,40,40,1
"30449",38,5,65624,9,1,5,2,5,2,0,0,40,40,1
"30450",43,7,144928,9,5,6,2,5,2,0,0,60,40,1
"30451",22,5,117747,10,5,4,3,2,1,0,0,40,41,1
"30452",18,5,266681,7,5,9,4,5,2,0,0,20,40,1
"30453",26,5,152035,9,5,2,2,5,1,0,0,40,40,1
"30454",36,5,190023,9,3,15,1,5,2,0,0,60,40,2
"30455",43,5,233130,9,1,13,2,5,2,0,0,20,40,1
"30456",21,5,149637,10,5,2,2,5,1,0,0,25,40,1
"30457",62,2,224277,10,7,12,2,5,1,0,0,40,40,1
"30458",26,5,121559,9,3,4,1,5,2,0,0,40,40,1
"30459",54,7,230951,13,3,5,1,5,2,0,0,40,40,2
"30460",18,5,345285,7,5,13,4,5,1,0,0,20,40,1
"30461",65,7,28367,9,3,13,1,5,2,0,0,55,40,1
"30462",31,5,243773,5,5,9,5,5,1,0,0,20,40,1
"30463",56,5,151474,5,1,13,5,5,1,0,0,40,40,1
"30464",50,5,135465,13,3,5,1,5,2,0,0,50,40,2
"30465",22,5,210781,13,5,2,4,5,1,0,0,35,40,1
"30466",36,3,359001,10,3,12,1,5,2,0,0,48,40,1
"30467",48,5,119471,16,3,11,1,2,2,0,0,40,20,2
"30468",30,5,226396,9,3,9,6,5,1,0,0,30,40,1
"30469",35,5,283122,10,3,14,1,5,2,0,0,45,40,1
"30470",37,7,326400,9,3,15,1,5,2,0,0,30,40,1
"30471",32,NA,169186,9,3,NA,1,5,2,0,0,5,40,1
"30472",56,5,158752,14,3,5,6,5,1,0,0,50,40,1
"30473",29,NA,208406,9,5,NA,2,5,2,0,0,35,40,1
"30474",41,5,96741,12,1,13,5,5,2,0,0,40,40,1
"30475",38,8,255191,9,5,9,2,5,2,0,0,40,40,1
"30476",34,5,177733,5,6,8,5,5,1,0,0,35,7,1
"30477",36,NA,187203,11,1,NA,4,5,2,0,0,50,40,1
"30478",42,5,168515,11,1,11,2,5,1,0,0,40,40,1
"30479",33,5,122672,9,3,6,1,5,2,0,0,50,40,1
"30480",21,5,195199,9,5,11,4,5,1,0,0,30,40,1
"30481",69,3,179813,6,3,15,1,5,2,0,0,10,40,1
"30482",32,5,178623,12,5,13,2,3,1,0,0,46,39,1
"30483",50,5,41890,9,3,4,1,5,2,0,0,40,40,1
"30484",40,5,373050,8,3,9,1,5,2,0,0,40,NA,1
"30485",45,5,80430,9,1,9,2,5,1,0,0,40,40,1
"30486",31,5,198613,9,3,2,1,5,2,0,0,35,40,1
"30487",24,5,330571,13,3,11,6,5,1,0,0,40,40,1
"30488",28,5,209205,13,5,11,2,5,2,0,0,60,40,2
"30489",21,5,132243,12,5,9,4,5,1,0,0,5,40,1
"30490",43,7,237670,11,1,5,2,5,2,0,0,25,40,1
"30491",22,5,193586,9,5,13,2,5,1,0,0,25,40,1
"30492",21,7,74538,10,5,14,2,5,2,0,0,25,40,1
"30493",37,5,89718,10,3,15,1,5,2,0,0,45,40,1
"30494",34,5,93169,10,1,9,5,3,1,0,0,40,40,1
"30495",43,5,328570,10,1,8,5,3,1,0,0,38,40,1
"30496",25,5,312157,10,5,11,2,5,1,0,0,40,40,1
"30497",43,5,193459,7,3,7,1,5,2,0,0,40,40,1
"30498",23,5,236804,7,3,9,1,5,2,0,0,40,40,1
"30499",33,5,126223,9,6,8,5,3,1,0,0,40,40,1
"30500",51,8,172281,13,3,5,1,5,2,0,0,35,40,2
"30501",64,5,153894,13,5,13,5,5,1,0,0,40,30,1
"30502",35,5,331395,10,5,5,2,5,2,0,0,50,40,1
"30503",32,5,318647,13,3,5,1,5,2,0,0,48,40,2
"30504",20,5,332931,10,5,9,4,5,1,0,0,40,40,1
"30505",66,6,76212,9,3,15,1,5,2,0,0,50,40,2
"30506",31,5,301168,10,5,4,2,5,2,0,0,40,23,1
"30507",22,5,440969,10,5,9,4,5,1,0,0,24,40,1
"30508",32,5,154950,15,5,11,2,5,2,0,0,40,40,1
"30509",23,5,218343,12,5,13,4,5,1,0,0,40,40,1
"30510",21,5,239577,10,5,2,4,5,2,0,0,40,40,1
"30511",36,5,247936,9,3,9,6,2,1,0,0,2,37,1
"30512",24,5,182342,9,5,7,2,5,2,0,0,40,40,1
